"Дуже сподобалась збірка. На що розраховував, те і отримав. Doom 2016 на максимальних налаштуваннях літав близько 70-80 кадрів, також пробував на Biohazard 7 та Mafia III і вони теж йшли без проблем. До того, щоб протестувати при роботі в програмах ще не дійшов, надто іграми захопився. В комплекті всі складові від ASUS, відеокарта з одним вентилятором nVidia GTX 1050Ti Asus Phoenix (PH-GTX1050TI-4G), спочатку переживав що одного вентилятора буде замало, але як виявилось - не мало. Близько десяти годин гри без перестанку - температу вище 68 градусів не піднімалась, працює тихо.","Потужний, тихий, хороші складові за хорошу ціну",За пів року користування - не виявлено,5
"Пришло на день, позже. Комплектующие, не те что заказывал, Но в плюс мне, вместо 1 терабайта hdd прислали 250 ссд и видео другое а так все хорошо спасибо. И если вы меняете комплектующие, предварительно желательно перезванивать, могло не подойти.",Нормальная сборка,"Если меняете, надо оговаривать.",4
"Первым делом хотелось бы отметить кое-какие неточности в описании. Частота памяти указана 2666 МГц, но в моноблоке стоит планка с частотой 2400 мегагерц. Так же в комплекте должен был быть диск с драйверами (судя по характеристикам), но его в коробке обнаружить не удалось. На сайте Артлайн данной модели компьютера тоже не нашёл и пришлось скачивать их с сайта производителя материнской платы. Теперь немного о самом моноблоке. Внешне он выглядит так же красиво, как и на фото :) Подставка крепкая, сразу это ощущаешь взяв её в руки. Удобно регулируется (хотя, как я понял, высота направляется с помощью пружин, и как долго они смогут сохранять форму не знаю, надеюсь, что долго и моноблок не будет падать). Все разъёмы тоже на месте. На очень неудобном месте, если посмотреть на фото. Но это не является критично важным моментом, и я прекрасно осознавал данный факт при покупке. По бокам присутствуют динамики (на фото не разглядел изначально и был приятно удивлён их увидеть вживую) Экран. Очень непривычно пересесть на почти 24 дюйма после ноутбучных 15.6. Но к хорошему привыкаешь быстро. IPS матрица радует. Я далеко не знаток всех тонкостей цветопередачи и с профессиональной графикой дела не имел, но картинка на экране хорошая. Было у меня сомнение по поводу ""зернистости"", но на расстоянии более 50 см пикселей не заметно и изображение чёткое. Рамки минимальные, на матрице они тоже есть, почему-то на фото в описании их не видно. На моём фото их можно увидеть. Производительность данного аппарата оставляет пока лишь положительные впечатления. Установка операционной системы Windows 10 через USB 3.0 заняла 7 минут. Аудио софт тянет отлично (собственно для этих задач я его покупал). Частоту процессора выше 2.8 ГГц в диспетчере так и не увидел, наверное поэтому и кулер работает очень тихо. Как себя покажет компьютер в плане игр не знаю, не увлекаюсь. Зато 8К 60 fps видео с Ютуба тянет отлично. В общем, приятно работать за данным моноблоком.","Производительность, внешний вид, IPS матрица",Пока не обнаружил,5
Бомба,Быстрый,Нету,5
"Покупал ПК не здесь в июне 2019 года и разочаровался! Много лагов появилось,сборка не качественная! Начал шуметь,поехали в артлайн,почистили,чтоб гарантия не слетела,но ничего не поменялось! Как шумел так и шумит!",Неплохая цена учитывая прайс,"Со временем начинает шуметь,иногда бывают сильные лаги,может полностью зависнуть ПК, некачественная сборка!",2
"Рекомендую всем, кто хочет построить недорогую и приемлемую в наше время игровую систему!","Цена, известные качественные марки комплектующих, небольшой размер.",За такую цену нет.,5
"Это именно что базовый комп, с приличным процессором, на который в дальнейшем можно навешивать остальные девайсы. На момент покупки - лучшее найденное мной предложение в своем ценовом диапазоне (10к грн). Если докупить еще какую-нибудь приличную видеокарту ( gtx 1060 6gb, например) - будет уже игровой комп с запасом прочности в 3-5 лет.",Вполне достойный системный блок начального уровня.,За такие деньги - недостатков нет.,5
"Швидко доставили, легко встановив, ! Єдине нерозумію навіщо диск з драйверами, якщо дисковод непередбачений!? А так все норм!""","Тихий, швидкий, зручний, простий!",??? Ще незнаю!,4
Фортнайт і гта5 піде?,,,5
"Купив, все влаштовує, комп літає. Гарантійний талон на 36 місяців теж є. Користуюсь третій місяць зауважень нема.",Швидкість,Не виявлено,5
А оперативная память от какой компании?,,,5
Не работают разъемы передние...,Цена качество,"встроеная видяха, не работают передние разъемы для наушников и микрофона.",4
"Постоянно отваливается соединение с сетью. На значке сети красный крест, выдает сообщение ""сетевой кабель не подключен"". Ничего не помогает кроме полной перезагрузки. Из пяти системников, купленных в офис такая проблема у двух. Прийдется докупать сетевую карту. Как то так.",Быстрота,проблемы с сетью,5
а HDMI нет?,,,5
"Хороший не тяжелый системник с нормальными характеристиками. Я как бы расчитывал линукс поставить и пользоваться системником. Но 16.04 стал и не смог я разрешение экрана поменять, и все статьи перегуглил и с линукс кернелом баловался, ничего. Такая же история и с 17.10 и с мятой. Пришлось пару деньков на десятке посидеть, там все хорошо конечно. Но, вот вчера выходит Убунту бионический бобер и там все работает прекрасно.","хороший системник, компактный, хороший процессор в этом ценовом сегменте. Оперативы на сегодня тоже хватает. 240 ssd в самый раз ну и плюс на терабайт hdd.","отсутствие hdmi порта, а если учесть, что при моей покупке он был здесь указан в характеристиках, то недостаток вдвойне. Так же не каждый линукс сюда установить.",5
Fifa 19 пойдет,,,5
"Брался взамен ноутбуку 14-летней давности и поэтому этот контраст очень разителен начиная от скорости работы конечно же, эргономичности, как удалось втулить все в этот корпус, включая винду 10про, а сенсорный экран это вообще отдельный разговор. Родителям в нем нравится все. Эдинственный условный недостаток - пришлось докупать клаву с мышкой, но опять же зато взяли ту что хотели.","Большой, т.е. все хорошо видно, и в то же врмея компактный, быстрый, очень красив.","Время покажет, а пока что все работает как часы.",5
"Он никак не игровой. I3 этого мало, уже i9 есть. Видимо с охлаждением есть проблемы если i3 только ставят...",Хороший фарш.,Проц.,2
"Власне особливо коментувати нічого. Для чого купувався - відпрацьовує. Не дуже розуміюсь на сучасних іграх, але запускав Total War: Warhammer Fantasy - все працює без лагів і як потрібно. Не знаю, чи це показник. Можливо трохи шумить, але це а) суб'єктивно і б) цього можна очікувати за такого БП і кількості різних кулерів. Зі свого боку можу рекомендувати.",Швидкий :),,5
"я так понял мать и видяха asus,а оперативка,блок и жесткий диск от кого:?",Цена,Охлаждение,4
"Есть место, чтобы добавить ещё 8 гб оперативной?",,,5
А скільки тут ще можна встановити оперативної памяті? І скільки максимально?,хороший ПК,Немає,5
При покупке процессор будет с разгоном?,,,4
Очень доволен пк!,"Не гудит, довольно тихий, а самое главное - мощный",Не обнаружил,5
"Использую неделю. Проблем вообще не возникало. Все настроилось и шустро работает. Сборка для очень комфортной работы, особенно с приложениями, которые пожирают оперативу ""ведрами"". Процессор и SSD работают без притормаживания. Удобно что модуль WiFi уже на борту.  Вообще вся подготовка к работе ПК - это сам ПК и флешка с Вин10. Диски не нужны по факту. Во время установки винды все настроилось, в момент первого запуска уже была установлена утилита, которая скачала и установила необходимые драйвера.","Компактный, легкий и не шумный",Пока не заметил,5
"пользуюсь более полугода, отличная рабочая машина.",хорошая производительность по отношению к цене,"как для рабочей тачки, нету",5
"Когда вырасту и стану профессиональным графическим художником, обязательно куплю себе такой:)",Неплохая станция для работы с графикой!,Неудалось потестить (пока:)),5
Как установить свой картридер чтоб не потерять гарантию?Ну и видеокарту естественно!,,,5
Вын з дисководом,,,5
"Добротный, быстрый ПК. Пользуюсь уже около двух недель, полёт нормальный.","Цена, качество",Не обнаружены,5
"Купил около 2х недель назад. Сразу предупрежу, что ничего кроме Win10 на него не поставишь, ибо драйвера на видеокарту только совместимы с этой ОС. Вроде все норм работало, но тут я решил поставить и поиграть в Доту 2. Играю 2 минуты и стоп-машина. Либо про100 викидывает из игры, либо полное зависание компа. Решил что проблема в ОС. Переустановил (со всем используемым софтом это был очень трудоёмкий процесс). Обновил драйвер на видеокарту до последнего... и ничего не помогло. Решил было уже списать на доту. Поставил World of Tanks. При чем в настройках установил низкую графику. И что вы думаете? зависания прекратились) Просто начало выкидывать из игры во время боя. В общем однозначно я поторопился с покупкой и абсолютно не рекомендую данный системник",ОЗУ,ВИДЕОКАРТА,1
Я бы себе купил такую сборку. Не ровняйте сборки только к играм. Эта сборка в полне отличная для графики и тому подобное.,,,5
"Использую около 2 мес как домашний комп, работает под Вин10. Видео онлайн в ХД, документы и тд. летают. В игры не играю.","компактный, очень тихий, после старого ПК с куллерами, кажется, что он не включен","когда выключен, издает какой то низкочастотный шум типа писк или что то такое, сильно светится в темноте",5
Здравствуйте! возможно ли потом доставить видеокарту? 1050 ti 4 gb ???,1,2,5
"Продали системный блок, где вместо процессора Intel core i39100F стоит Intel core i38100, который на сколько я понял дешевле и на несколько лет старее.",,,2
Обалденный пк по характеристикам .Но я не знаю потянет ли он гарден варфаер.,Не плохие характеристики.,Я не знаю можноли в будущем абгрейдить.,4
,,,1
Какіе игри пойдут,,,2
"Покупали не для игр, ожидания оправдал.","простой, ничего лишнего. со своими задачами справляется на все 100%",не обнаружено,4
"Все працює, ніяких проблем, купляла з майстром, так що все перевірили в магазині, сюрпризів не було","простий, легкий, стильний, добре, що USB спереду, не треба кожен раз переставляти СБ","дуже чутлива кнопка включення, один необережний рух і вони виключається",4
Не работает клавиатура!!!!!!!!,,,1
"Поставив віндовс 7 і не працювала миша,перестановив віндовс,проблема залишилась.Тоді встановив 10,і все запрацювало.Нормальний комп за свої гроші.Якщо будете його купляти ставте віндовс 10 і буде все ок",Нормальний комп'ютер за свої гроші,Запрограмованний під віндовс 10,5
"Приятно удивила его производительность! Сёрфинг в интернете можно даже и не спрашивать - там всё отлично. Удивила - в играх. ПРоверял на CS:GO - по умолчанию выставила мне все высокие настройки, но в главном меню выдавало 30 FPS (во время игра на минималках - 100-100 FPS). Дальше поставил LOrd of the Rings Online - тоже на минималках 100 FPS. Так что играть в (не Destiny) нетребовательные игры - можно и в полне с комфортом. Очень огорчило, что вся его начинка заточена под WIndows 10, т. е. в комплекте идёт диск с ПО ТОЛЬКО под Windows 10, а если установить 7-ки не ставился драйвер USB-контроллеров и GPU. ТАк как контроллер USB ставиться уже в самое операционке СДром обязателен! Так (без установки) может работать только мышка и клавиатура - флешки, вебки, микрофоны и т. д. - забудьте! Поэтому если будете брать эту машину - ищите сразу WIndows 10 - лицензионную или нет - это уже Ваше дело, но она обязательна, так как железо заточено только под 10-ку",Производительность,Начинка заточенна под Windows 10,4
Assassin's Creed Origins 2017 року він потягн буде на ньому робити?,,,5
К производителю Artline. Какую видеокарту можно будет на него поставить? И есть ли разъем HDMI?,,,5
"Особо не греется, максимум 55 градусов видяха и проц. Асасин ориджен и одисея на ультах 45фпс For honor на очень высоких 50-60 фпс. Я рад",Для бюджетного игрового все супер.,"не указаны комплектующие. Оказалось что мать одноканальная и 1 планка оперетивы, еще не соответствует внутреннее описание фото и в реале. Радиатор на проце штатный, а на фото вро ди бы Кулер be quiet! Dark Rock Slim (BK024)",5
Хороший компьютер для работы и учебы!,Дешёвый,Оперативной памяти маловато. Браузер будет долго грузить если будет много страниц открыто,4
"#моєрозпакування Для офісної роботи ідеальний ком'ютер. Працює без тормозів, все дуже швидко. SSD стоїть GoodRam, На материнській платі є слоти розширення 2шт. -pci express x1, 1шт. -pci express x16. Підтримує роботу одночасно з 2 моніторами Full HD. Дуже зручно розміщені кнопки вмикання та USB. Корпус легкий і низький.","Швидкий, красивий корпус.",Немає.,5
"Компьютер вполне пригодный для офисных задач. Довольно шустрый за счет SSD Диска. Немного шумноват кулер на процессоре (хотя стоит на минимальных оборотах 200rpm). Есть и вполне весомые недостатки. Вы не сможете поставить Windows 7 даже с вшитыми USB драйверами, поскольку чипсет эту операционку не поддерживает. Странно, что об это не знали в АртЛайне, когда обрисовал им свою проблему с установкой и сказали привозить комп к ним. К ним не повез так как далеко было и разобрался сам. Потратил на это много времени. При попытке обновить драйвера с официального сайта ASUS оказалось, что невозможно это сделать. Не ставится графический драйвер, пишет что не поддерживается процессором. Был очень удивлен. При этом старый драйвер с диска устанавливается. Остальные дрова и БИОС обновились без проблем. Корпус, как и БП вызывают сомнения касательно надежности. Компьютер покупался для родителей, цена-качество меня устраивает. Если бы не вышеуказанные проблемы с системником мог бы поставить оценку выше. Странно так же, что Розетка не привезла гарантию. Как будут решаться проблемы в случаи возникновения пока не ясно.",Стоимость,Не поддерживает Windows 7. Не ставятся драйвера на Windows 10,3
,"Розетка быстро оформила заказ и доставила компьютер, пришел в фирменной упаковке с диском драйверов, легкий бесшумный корпус, современный процессор, Windovs 10 загружается за 10 сек,",Пока не выявил,5
Замовив для фильмов и програм задоволен й,Швидкий,Немає,5
С новым годом!,"Отличный комп для работы, пол года полет нормальный, рекомендую.",,5
рекомендую,"Швидкий і тихий, ssd диск",не виявив,5
Включаєш і все вже працює! (Тільки переписати код Win10 треба який приклеєний на корпусі). Dota 2 тяне на мінімалках!),"Для роботи, учоби, для домашнього користування - топчик!","Шумить вміру, але це куллер) вони всі такі.. щоб не шумів - ноутбуки в допомогу.",5
"Я возможно немного потерялся, но в 2018 году пломбировать для гарантии весь системный блок, как-то правильно.  У меня с лицензионной флешки WINDOWS 10 не ставилась. От слова совсем. После созвона и переговоров между собой сотрудников, было сказано, что такое может быть. Экхм... Вот ставил, ставил, ставил на разные ПК, а потом бац... Но учитывая чудеса 10, вполне верится конечно в такой вариант. Но все равно. Ладно я... А купит кто то себе домой и немного обалдеет...  Подключаемый USB привод потребовал драйвер, что вообще странно, так как 7 никогда не заикалась даже и их отродясь под рукой не было. Так как розетка продает от Евереста, то нужно перезванивать на Еверест, где предложат привезти системник на время к ним... Хм...  Либо вас заставят подписать и прислать им письмо типа ""(ПІП+паспортні дані) просить дати дозвіл на розкриття системного (-их) блоку (-ів) SU___________, що знаходяться на гарантійному обслуговуванні, з метою _______________ зі збереженням гарантійних зобов'язань.  Зі своєї сторони гарантую дотримуватись правил безпеки і процедури монтажу, не порушувати базову конфігурацію комп'ютера і цілісність його комплектуючих. Наявність фахівців необхідної кваліфікації підтверджуємо.  Відповідальність за наслідки самостійного втручання беремо на себе. У випадку виходу устаткування системного блоку SU___________ з ладу в наслідок даного втручання, та, в разі виявлення способом діагностики, не коректного внутрішнього втручання в процесі роботи з ПК, ремонт буде проводитися за мій власний рахунок."".  Я конечно все понимаю, но... Без этого чиха нельзя поставить доп диск, привод ДВД свой почистить от пыли, добавить памяти или поставить видеокарту. По памяти, кстати там 2 слота всего, но для офиса более чем хватит. 10 Windows я таки поставил с диска и подключеного дисковода, но осадок все таки остался. Последний раз покупаю в сборе ПК.  В остальном легкий, небольшой, достаточно функциональный ПК. Что еще понравилось наличие кучи USB портов, в т.ч USB3.  P.S. Надо отдать должное, сталкивался с Еверестом, при покупке и сервисе, сервера DELL. Были на высоте и все сделали быстро и отлично, хотя задача стояла не совсем простая.","Не сильно шумный, оптимальный для простых задач и небольшого пространства. Думаю, будет хороший работяга.",Гарантийная ПЛОМБА на корпусе и на БП,4
купую вже третій за 2 місяці. Повністю задоволений.,"Надійний, компактний, легкий",не помітив,5
Підскажіть чи виробник дозволить доставити власні жосткий диск і відеокарту ?,,,5
Что за мать стоит????,,,4
GTA San Andres GTA 4 Minecraft Потянет???,,,4
По характеристикам кс потянет,,,4
"Получил системник 28 июля 2018. Через 2 недели перестал включатся с первого раза. После включения загораются все индикаторы, куллеры шумят, но подачи на монитор нет, индикатор монитора в спящем режиме так и остается. Попытки обычно с 10 все включается нормально. Видимо проблемы в блоке питания. Монитор проверен специалистом. Как получить ремонт или замену по гарантии?",работал шустро,через 2 недели сломался,1
Вопрос к представителю компании.  Интересует данный системный блок. Есть пару вопросов. 1. Какая материнская плата тут стоит модель и производитель? Возможно ли со временем поставить на неё мощнее процессор? 2. Производитель оперативная память? 3. Процессор этот стоит? intel Core i3-8100 3.6GHz/8GT/s/6MB  Заранее спасибо за ответ.,еще не купил,еще не знаю,5
"Хороший офисный компьютер, ничего выдающегося, но для офиса быстр и безпроблемен.",Соотношение цены и качества,Не обнаружено.,4
,,,5
А можно будет установить geforce gtx 1050? Поместится ли?,,,4
Нормальный комп для дома,Для офисных программ быстрый,Нет,5
"Для своего класса, хорош.","Легкий, компактный, производительность соответствует заявленной.","Хотелось бы его кое чем доукомплектовать, но до истечения гарантийного срока не получиться.",4
"Доброго времени суток! Покупал данный компьютер в августе 2019 года. Проблемы с ним появились только сейчас. Заключается проблема в том, что ОС не хочет запускаться и пытается пофиксить диск D Три дня назад у меня вообще слетел виндовс, после установки начал устанавливать свои жизненно необходимые приложения. После выключения компьютера попробовал его включить вновь, начался процесс восстановления диска, очень долго ждал, но восстановление дальше 99% не зашло, после этого я перезагрузил комп и он начал издавать пугающие звуки мол не видит монитора. Суть моего комментария заключается в одном вопросе: Что делать дальше, ведь у меня есть гарантия и чек на покупку в розетке?",Хороший,Полетел жесткий диск (hdd),4
"Компьютер хороший за свою цену. Комплектация соответствует описанию. Производительность для бюджетных ПК 5+. Но... Драйвера для него пришли на ДИСКЕ!!! Так как эта модель не комплектуется оптическим приводом, скажите пожалуйста куда мне его вставить??? Разъем для установки привода присутствует, но... Опять таки загвоздка. Чтобы его установить, надо вскрыть корпус, тоесть гарантия автоматически аннулируется. Выхода 3: покупать внешний привод, либо искать другой ПК и делать образ из оригинального диска, или же качать из интернета (если он есть!!!).","Мощный, компактный, недорогой.",Нету возможности установки драйверов без интернета.,4
"Компактний корпус, кабель живлення тонкий і м'який, є можливість зняти підставку та положити корпус горизонтально. На фото з задньої сторони не відповідає дійсності (на фото usb 2.0 дві штуки, а насправді їх чотири, що є добре). Зверху і з правої сторони стоять два додаткові вентилятори, досить тихі. За охолодження процесора виступає звичайний боксовий кулер. Оперативна пам'ять однією планкою. Відеокарта інтегрована, хто захоче поставити дискретну, то місця мало. Вцілому працює дуже швидко і для будь яких офісних завдання підійде.","Швидкість, ліцензійна windows",Ціна,5
"що найбільше здивувало телефони ""прямої"" сервісної підтримки не беруть 2 дні трубку. думаю повернути і замінити на іншого виробника",Приємний зовнішній вигляд,"БЖ - 300ватт а не 400, відеоядро працює некоректно",1
Одной планкой оперативка?,,,5
Одной планкой оперативка?,,,5
для офиса самое то),для офиса самое то),,5
Какая скорость вращения у жёсткого диска?,-,-,5
"Брал данный Пк для бухгалтера на офис. Как по мне лучшая сборка за эти деньги. При желании поиграть в игры или работать в более требовательных программах с графикой можно докупить любую видеокарту. Хотел взять данный Пк с процессором i5 8400, как указанно в описании, но пришел почему то с i5 9400.",Отличная зборка для офисного Пк,Не совпала комплектация с описания. Вместо процесора i5 8400 пришел с i5 9400,5
"Купил себе на предприятие для себя, старый компьютер отдал в другой отдел, поработал до конца дня как положено завершил сеанс, а на утро просто как нет света, хоть и через УПС подключен, ну пришлось вернуть и сижу жду, прошла неделя, работа вся стоит , за то они себе придумали 14 дней на рассмотрение, а мне что делать, звоню каждый день - НИ КТО НЕ ШЕВЕЛИТСЯ, фуфел какой-то !!!!!!!!!!!!",не смог понять,проработал пол дня,1
Нормальний копм для офісу і для дому.,"Дизайн, можливість подальшого абгрейду.",,5
"Брал для работы, а не для игр. Все отлично: 7 винда 64 разрядная встала без проблем, диск с дровами в комплекте, неделя эксплуатации - полет нормальный. Минус пока выявлен один (да и то не минус, а так - маленькое фэ..) - шумит немножко","Цена, 8 гиг оперативки, 7 разьемов Юэсби...",Да вроде нет пока..,5
А ігри такі як col of duty 4 і гра 4 підуть на нього,,,5
"Купили для работы, все супер! Видяха то что надо!!!","Маленький, шустрый все что нужно для работы....",нет,5
"Пришел голый системник, сразу установил Windows 10, все летает. Сверхвысоких задач для него ставлю, но нагружаю хорошо. Видеокарта слабовата.","Компактный, малошумный, в комплекте напольная подставка создающая зазор между полом и системником.",Видеокарта слабовата.,4
Покупался как рабочий ПК для офисных задач. На сегодня со всем справляется бед проблем.,Все нормально,Пока не выявлено,4
"эконом вариант для офиса ,серфинг в интернете и другие офисные задачи выполняет на ура. Радует то что исполняется гарантия. Корпус опломбирован. При поломке отправляет по гарантии , меняют запчасти практически мгновенно, утром получили - в обед поменяли - вечером отправили назад. Такая скорость очень порадовала.",цена,нет,5
Мой отзыв.,Все в порядке 1 в 1 как на фото.,"Немного заде люфтит, совсем не много.",5
"Отличная работа,верней работа профессионалов. Быстрое оформление и быстрая доставка. Всем рекомендую делать покупки в интернет магазине РОЗЕТКА.","Классная графика.Быстрая загрузка,чего много писать вё по высшему классу. Рекомендую.",,5
"короче, по игрался , я этим и понял.  что лучше по старинке самому собирать пусть выйдет по запчастям 40 или 45 т.  одно радует они будут идти оригинальные раз, а два в групе собраные мной лично совместимые выдавать больше, а значит и хватит на лет 5 хотя бы.  к этому железу претензий нет, я отдал его племяннику. для себя в 34 соберу по старинке купив у розетке все отдельно рассчитав расстояние и охлаждение , а также хотя бы буду знать, что я вставил и сам буду менять.... а то эти пломбы напрягают.",,,5
"Здравствуйте !!! Есть ли выход VGA,так как на фото есть похожей,но он ли это???",,,5
,,,5
Хороший ПК за свои деньги (пользуюсь 3 месяца),"Все по порядку: быстрота в работе разобраться в биосе не составляет труда многие игры идут на ультра и высоко (кроме ff15 середние) нравится дизайн,он прост и интересен (можно видеть сколько пыли)",При покупке: Царапины спереди Пришлось вскрывать так как плохо подключили жосткие диские и Винда ставилась. При выключение звук издает кулер.,4
"Весьма неплохой ПК по цене/качество. Конечно есть моменты где чувствуется, что сэкономили на нем(корпус чувствуется лучше всех) но в целом ПК весьма неплох даже с этом недостатком.",1.Неплохие характеристики за такую цену 2.Гарантия 3 года на это чудо,"1. Плохой корпус(метал слишком тонкий, блок питания размещен сверху)",4
"Поставили виндовс 10 со всеми драйверами, пробуем звука нет, так как изначально на Linux, не знаем что делать, скорее всего будет отправлять в тех. сервис надеюсь заменят, если у кого-то было то же самое пожалуйста подскажите.",Пришло всё по описанию,Нету звука,2
Переплатил,Пойдёт,Нет,5
"Отличный пк для офисных задач, быстрый, шустрый и очень тихий.","Быстродействие ssd, тихая работа, хороший процессор, 8гб памяти","естественно, не рассчитан для игр.",5
"Перестал включаються пк, просто без звуков или чего-то еще, у кого-то такое с этой моделью случалось? Что делать с гарантией, сейчас работают сервисные центры?",,,1
Какая модель материнской платы (есть COM-порт) ?,,,4
"Купил этот компьютер. Очень доволен. Тихий. Мгновенный отклик. Запускается секунд за 20. Со своим старым компьютером, который постоянно зависал и тормозил, я мог чаю попить, пока ждал от него какой то реакции. Сколько времени и нервов теперь я сэкономил.В игры не играю, но для работы, соцсетей, фильмов самое то. С головой.",,,5
"Классный комп (уже третий от этой марки в моём пользовании).Продуманная эргономика, шустрый, классная начинка, достаточное количество разъёмов. Немного шумноват,но не раздражает. Пришёл в совершенно другом корпусе. Качество корпуса ужасное-настоящий китаец. Неприятно шероховатый на ощупь.Такое ощущение что сразу после покраски корпус посыпали песком. Толщина стенок как у консервной баки и это только усиливает резонанс и добавляет шум. Кнопка включения сверху вообще не радует. Чтобы воспользоваться дисководом нужно положить его на бок,а ножек там не предусмотрено... Как можно такую классную начинку впихать в такой корпус? На фото комп для сравнения размера рядом с традиционным блоком.",,,3
